"new_ID","ID","Type","Param","sp_name_std","Start","End","Grain_size","N_periodes","Sampling","Category","Obs_type","Uncertainty_distribution","Duration","ShiftRate","UnitRate","Areakm2","LatExtentk","Eco","kingdom","phylum","class","family","Hemisphere","bvel","bvel_lat","bvel_lat2","bvel_lat_error","bvel_angle","bvel95","bvel95_lat","bvel95_lat_error","bvel95_angle","sensitivity","validation","calibration","Boyce","TSS","signoise","mismatch","mismatch_percent","mismatch_trend","match_direction","lag_overshoot","match_direction_class","mismatch95","mismatch95_percent","mismatch95_trend","match_direction95","lag_overshoot95","match_direction95_class"
"A7_P1 Acronicta_strigosa 1973 2010 LAT LE","A7_P1","LAT","LE","Acronicta_strigosa",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.177228967423833,0.159207056566051,0.159207056566051,0.207955711142777,26.062824155378,177.228967423833,0.159207056566051,0.05310148458831,26.062824155378,89.7175377522617,0.447916666666667,0.479,0.982,0.479,0.765581554318283,-0.159207056566051,-Inf,-6.04986814950994,"match","lag","pospos",-0.159207056566051,-Inf,-6.04986814950994,"match","lag","pospos"
"A7_P1 Aglia_tau 1973 2010 LAT LE","A7_P1","LAT","LE","Aglia_tau",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Saturniidae","North hemisphere",0.0648232072985095,0.0503888268536057,0.0503888268536057,0.290297503227685,38.9835179975766,64.8232072985095,0.0503888268536057,0.0819220542751618,38.9835179975766,89.0331987747654,0.633,0.639333333333333,0.996,0.639333333333333,0.173576507869876,-0.0503888268536057,-Inf,-1.91477542043702,"match","lag","pospos",-0.0503888268536057,-Inf,-1.91477542043702,"match","lag","pospos"
"A7_P1 Agrochola_macilenta 1973 2010 LAT LE","A7_P1","LAT","LE","Agrochola_macilenta",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.177308458661847,0.152375824867854,0.152375824867854,0.384476687797788,329.247344831654,177.308458661847,0.152375824867854,0.114574412178166,329.247344831654,85.4718043891481,0.470583333333333,0.48225,0.979,0.48225,0.396320062318043,-0.152375824867854,-Inf,-5.79028134497845,"match","lag","pospos",-0.152375824867854,-Inf,-5.79028134497845,"match","lag","pospos"
"A7_P1 Amphipyra_berbera 1973 2010 LAT LE","A7_P1","LAT","LE","Amphipyra_berbera",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,1.2632,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.160738227407489,0.138960542375228,0.138960542375228,0.422943355600161,329.827323639474,160.738227407489,0.138960542375228,0.113557220410619,329.827323639474,80.7727984751084,0.551666666666667,0.557416666666667,0.992,0.557416666666667,0.328555917796702,1.12423945762477,88.9993237511694,42.7210993897413,"match","overshoot","pospos",1.12423945762477,88.9993237511694,42.7210993897413,"match","overshoot","pospos"
"A7_P1 Amphipyra_perflua 1973 2010 LAT LE","A7_P1","LAT","LE","Amphipyra_perflua",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,17.3158,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.0941123530543873,0.0760480709936693,0.0760480709936693,0.192293656848568,36.0935500307712,94.1123530543873,0.0760480709936693,0.0501954147930266,36.0935500307712,85.4978937635255,0.412,0.423583333333333,0.982,0.423583333333333,0.395478832947451,17.2397519290063,99.5608168782634,655.110573302241,"match","overshoot","pospos",17.2397519290063,99.5608168782634,655.110573302241,"match","overshoot","pospos"
"A7_P1 Apamea_epomidion 1973 2010 LAT LE","A7_P1","LAT","LE","Apamea_epomidion",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,9.6579,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.242669450491449,-0.0413474674493845,-0.0413474674493832,0.585547768219998,260.189739623186,242.669450491449,-0.0413474674493845,0.194105545871426,260.189739623186,84.6458927754608,0.604916666666667,0.619416666666667,0.967,0.619416666666667,0.0706133123435451,9.69924746744938,100.428120683061,368.571403763077,"mismatch","misalignment","posneg",9.69924746744938,100.428120683061,368.571403763077,"mismatch","misalignment","posneg"
"A7_P1 Apeira_syringaria 1973 2010 LAT LE","A7_P1","LAT","LE","Apeira_syringaria",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,3.6842,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Geometridae","North hemisphere",0.0646903081369755,-0.0041010018607861,-0.00410100186078651,0.311635490270511,266.365332376673,64.6903081369755,-0.0041010018607861,0.0830294046408069,266.365332376673,82.0867596011319,0.61325,0.618416666666667,0.999,0.618416666666667,0.013159611112413,3.68830100186079,100.111313225688,140.15543807071,"mismatch","misalignment","posneg",3.68830100186079,100.111313225688,140.15543807071,"mismatch","misalignment","posneg"
"A7_P1 Aporophyla_lutulenta 1973 2010 LAT LE","A7_P1","LAT","LE","Aporophyla_lutulenta",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,4.6053,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.825308064642947,0.801465684619967,0.801465684619968,0.620332373284212,13.8056068289504,825.308064642947,0.801465684619967,0.212574753852087,13.8056068289504,82.8034943912449,0.655363636363636,0.664545454545455,0.951,0.664545454545455,1.29199396829281,3.80383431538003,82.5968843588916,144.545703984441,"match","overshoot","pospos",3.80383431538003,82.5968843588916,144.545703984441,"match","overshoot","pospos"
"A7_P1 Archanara_dissoluta 1973 2010 LAT LE","A7_P1","LAT","LE","Archanara_dissoluta",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,8.1579,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.348897027481841,0.326863879828401,0.326863879828401,0.36065656876418,20.4710304803899,348.897027481841,0.326863879828401,0.0948798911839961,20.4710304803899,71.0389351275669,0.5275,0.535666666666667,0.963,0.535666666666667,0.906302305676637,7.8310361201716,95.9932840580492,297.579372566521,"match","overshoot","pospos",7.8310361201716,95.9932840580492,297.579372566521,"match","overshoot","pospos"
"A7_P1 Arctornis_l-nigrum 1973 2010 LAT LE","A7_P1","LAT","LE","Arctornis_l-nigrum",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Erebidae","North hemisphere",0.606098174305173,0.562906748404063,0.562906748404063,0.813993954594799,21.7609736105129,606.098174305173,0.562906748404063,0.358725148831248,21.7609736105129,89.3694056752496,0.630333333333333,0.634333333333333,0.968,0.634333333333333,0.691536767842796,-0.562906748404063,-Inf,-21.3904564393544,"match","lag","pospos",-0.562906748404063,-Inf,-21.3904564393544,"match","lag","pospos"
"A7_P1 Arenostola_phragmitidis 1973 2010 LAT LE","A7_P1","LAT","LE","Arenostola_phragmitidis",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,1.2632,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.540678183381923,0.53871728197399,0.53871728197399,0.622589060469732,4.8812093000138,540.678183381923,0.53871728197399,0.184822858897051,4.8812093000138,84.1145566472586,0.679666666666667,0.687,0.999,0.687,0.865285492757515,0.72448271802601,57.3529700780565,27.5303432849884,"match","overshoot","pospos",0.72448271802601,57.3529700780565,27.5303432849884,"match","overshoot","pospos"
"A7_P1 Asthena_anseraria 1973 2010 LAT LE","A7_P1","LAT","LE","Asthena_anseraria",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,5.3684,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Geometridae","North hemisphere",0.515625023238991,0.484099401289822,0.484099401289823,0.697922287777583,20.1391181886487,515.625023238991,0.484099401289822,0.394147900988211,20.1391181886487,94.6474017573834,0.641,0.682833333333333,0.987,0.682833333333333,0.693629376461605,4.88430059871018,90.9824267698044,185.603422750987,"match","overshoot","pospos",4.88430059871018,90.9824267698044,185.603422750987,"match","overshoot","pospos"
"A7_P1 Callopistria_juventina 1973 2010 LAT LE","A7_P1","LAT","LE","Callopistria_juventina",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,6.8421,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.360021187520701,0.347850846399397,0.347850846399397,0.826722147752766,14.940187762276,360.021187520701,0.347850846399397,0.358711988045448,14.940187762276,88.5040038894291,0.572583333333333,0.599916666666667,0.972,0.599916666666667,0.420759075276913,6.4942491536006,94.9160221803336,246.781467836823,"match","overshoot","pospos",6.4942491536006,94.9160221803336,246.781467836823,"match","overshoot","pospos"
"A7_P1 Catocala_fulminea 1973 2010 LAT LE","A7_P1","LAT","LE","Catocala_fulminea",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,6.0789,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Erebidae","North hemisphere",0.118595508330406,0.109717400730043,0.109717400730043,0.268284328963482,22.3105856240218,118.595508330406,0.109717400730043,0.0708988524645042,22.3105856240218,86.2167440419447,0.513583333333333,0.5245,0.987,0.5245,0.40895940942185,5.96918259926996,98.1951109455651,226.828938772258,"match","overshoot","pospos",5.96918259926996,98.1951109455651,226.828938772258,"match","overshoot","pospos"
"A7_P1 Catocala_pacta 1973 2010 LAT LE","A7_P1","LAT","LE","Catocala_pacta",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Erebidae","North hemisphere",0.691366328408746,0.639978849883819,0.639978849883819,0.204701597231226,22.2300068687507,691.366328408746,0.639978849883819,0.0675158341415406,22.2300068687507,86.9801564359309,0.534833333333333,0.57425,0.992,0.57425,3.12639890719032,-0.639978849883819,-Inf,-24.3191962955851,"match","lag","pospos",-0.639978849883819,-Inf,-24.3191962955851,"match","lag","pospos"
"A7_P1 Chesias_legatella 1973 2010 LAT LE","A7_P1","LAT","LE","Chesias_legatella",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,8.2632,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Geometridae","North hemisphere",0.19834642066103,-0.0980694970472345,-0.0980694970472345,0.762908438338911,240.36747140436,198.34642066103,-0.0980694970472345,0.214306056697851,240.36747140436,85.4779060631939,0.673333333333333,0.683083333333333,0.998,0.683083333333333,0.128546876818878,8.36126949704723,101.186822260713,317.728240887795,"mismatch","misalignment","posneg",8.36126949704723,101.186822260713,317.728240887795,"mismatch","misalignment","posneg"
"A7_P1 Chloantha_hyperici 1973 2010 LAT LE","A7_P1","LAT","LE","Chloantha_hyperici",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.85839074188035,0.836630166875129,0.83663016687513,0.911165168327529,12.9286166424172,858.39074188035,0.836630166875129,0.328844187960501,12.9286166424172,85.5572359396433,0.518083333333333,0.54675,0.988,0.54675,0.918198144482179,-0.836630166875129,-Inf,-31.7919463412549,"match","lag","pospos",-0.836630166875129,-Inf,-31.7919463412549,"match","lag","pospos"
"A7_P1 Colobochyla_salicalis 1973 2010 LAT LE","A7_P1","LAT","LE","Colobochyla_salicalis",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,9.6579,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Erebidae","North hemisphere",0.492409082448702,0.476818713324097,0.476818713324097,0.392298715205052,14.4562408938479,492.409082448702,0.476818713324097,0.103647775444822,14.4562408938479,80.2179903645833,0.305833333333333,0.32,0.996,0.32,1.21544806251753,9.1810812866759,95.0629151956005,348.881088893684,"match","overshoot","pospos",9.1810812866759,95.0629151956005,348.881088893684,"match","overshoot","pospos"
"A7_P1 Comibaena_bajularia 1973 2010 LAT LE","A7_P1","LAT","LE","Comibaena_bajularia",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Geometridae","North hemisphere",0.647273334405186,0.623099433346648,0.623099433346648,0.838758871938286,15.7082620203539,647.273334405186,0.623099433346648,0.283467022270508,15.7082620203539,84.7507236991307,0.656833333333333,0.661416666666667,0.999,0.661416666666667,0.742882673666067,-0.623099433346648,-Inf,-23.6777784671726,"match","lag","pospos",-0.623099433346648,-Inf,-23.6777784671726,"match","lag","pospos"
"A7_P1 Cucullia_absinthii 1973 2010 LAT LE","A7_P1","LAT","LE","Cucullia_absinthii",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,1.2632,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.364444737527721,0.363224122853174,0.363224122853174,0.34644259701115,4.69064288243798,364.444737527721,0.363224122853174,0.0906518921001064,4.69064288243798,79.0371463714637,0.534416666666667,0.542,0.994,0.542,1.04843955676006,0.899975877146826,71.2457154169432,34.1990833315794,"match","overshoot","pospos",0.899975877146826,71.2457154169432,34.1990833315794,"match","overshoot","pospos"
"A7_P1 Cucullia_argentea 1973 2010 LAT LE","A7_P1","LAT","LE","Cucullia_argentea",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.230018957863688,0.217375127578153,0.217375127578153,0.275722202855054,19.0855589052448,230.018957863688,0.217375127578153,0.0704547993021257,19.0855589052448,75.4661679320318,0.401666666666667,0.461,0.962,0.461,0.788384559992893,-0.217375127578153,-Inf,-8.26025484796981,"match","lag","pospos",-0.217375127578153,-Inf,-8.26025484796981,"match","lag","pospos"
"A7_P1 Cucullia_artemisiae 1973 2010 LAT LE","A7_P1","LAT","LE","Cucullia_artemisiae",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.114675928518586,0.114675732222383,0.114675732222384,0.180489474089601,0.106012605494939,114.675928518586,0.114675732222383,0.0604445021437091,0.106012605494939,91.4793329629115,0.550416666666667,0.599916666666667,0.955,0.599916666666667,0.635359667375695,-0.114675732222383,-Inf,-4.35767782445055,"match","lag","pospos",-0.114675732222383,-Inf,-4.35767782445055,"match","lag","pospos"
"A7_P1 Cucullia_asteris 1973 2010 LAT LE","A7_P1","LAT","LE","Cucullia_asteris",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,1.2895,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.131786101718411,0.124290505577028,0.124290505577028,0.263623073671987,19.4171805035848,131.786101718411,0.124290505577028,0.0642775350664753,19.4171805035848,84.402165991356,0.592083333333333,0.617,0.99,0.617,0.471470512219566,1.16520949442297,90.361341172778,44.2779607880729,"match","overshoot","pospos",1.16520949442297,90.361341172778,44.2779607880729,"match","overshoot","pospos"
"A7_P1 Cucullia_praecana 1973 2010 LAT LE","A7_P1","LAT","LE","Cucullia_praecana",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",1.11420748518341,1.03803324488917,1.03803324488917,0.695825015624756,21.3090715994106,1114.20748518341,1.03803324488917,0.346431436379774,21.3090715994106,91.5326513825343,0.796083333333333,0.837833333333333,0.939,0.837833333333333,1.49180213642816,-1.03803324488917,-Inf,-39.4452633057885,"match","lag","pospos",-1.03803324488917,-Inf,-39.4452633057885,"match","lag","pospos"
"A7_P1 Cyclophora_porata 1973 2010 LAT LE","A7_P1","LAT","LE","Cyclophora_porata",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,2.3684,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Geometridae","North hemisphere",0.613264307740184,0.586037160101323,0.586037160101322,0.710984921758597,17.1370034277224,613.264307740184,0.586037160101323,0.297854682125145,17.1370034277224,78.2024449952031,0.482083333333333,0.521166666666667,0.987,0.521166666666667,0.824261024624517,1.78236283989868,75.2559888489561,67.7297879161497,"match","overshoot","pospos",1.78236283989868,75.2559888489561,67.7297879161497,"match","overshoot","pospos"
"A7_P1 Cyclophora_punctaria 1973 2010 LAT LE","A7_P1","LAT","LE","Cyclophora_punctaria",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,1.2632,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Geometridae","North hemisphere",0.336973072085283,0.329641394086205,0.329641394086204,0.489923113087479,11.9738085989872,336.973072085283,0.329641394086205,0.130825303368379,11.9738085989872,83.4372132363852,0.557666666666667,0.561583333333333,0.999,0.561583333333333,0.672843116155137,0.933558605913795,73.904259492859,35.4752270247242,"match","overshoot","pospos",0.933558605913795,73.904259492859,35.4752270247242,"match","overshoot","pospos"
"A7_P1 Cyclophora_quercimontaria 1973 2010 LAT LE","A7_P1","LAT","LE","Cyclophora_quercimontaria",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,1.2632,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Geometridae","North hemisphere",0.605118971361151,0.56839246955468,0.568392469554681,0.530437697617761,20.0645045345084,605.118971361151,0.56839246955468,0.131996644093042,20.0645045345084,88.6430913370998,0.49425,0.531,0.965,0.531,1.07155368501782,0.69480753044532,55.0037627014978,26.4026861569222,"match","overshoot","pospos",0.69480753044532,55.0037627014978,26.4026861569222,"match","overshoot","pospos"
"A7_P1 Deltote_bankiana 1973 2010 LAT LE","A7_P1","LAT","LE","Deltote_bankiana",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,6.3421,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.0728533991865257,-0.00884918648886068,-0.00884918648886109,0.263239323881926,263.023302254969,72.8533991865257,-0.00884918648886068,0.0822007877113582,263.023302254969,85.3339570395576,0.575,0.58775,0.999,0.58775,0.0336165066767529,6.35094918648886,100.139530857111,241.336069086577,"mismatch","misalignment","posneg",6.35094918648886,100.139530857111,241.336069086577,"mismatch","misalignment","posneg"
"A7_P1 Eucarta_virgo 1973 2010 LAT LE","A7_P1","LAT","LE","Eucarta_virgo",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,15.5526,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.614047889074555,0.612558649265089,0.61255864926509,0.717603120100012,3.99122894348896,614.047889074555,0.612558649265089,0.209140564249087,3.99122894348896,83.4209710011082,0.419833333333333,0.451166666666667,0.975,0.451166666666667,0.853617594610956,14.9400413507349,96.0613746301899,567.721571327927,"match","overshoot","pospos",14.9400413507349,96.0613746301899,567.721571327927,"match","overshoot","pospos"
"A7_P1 Eupithecia_dodoneata 1973 2010 LAT LE","A7_P1","LAT","LE","Eupithecia_dodoneata",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,1.2632,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Geometridae","North hemisphere",0.406812540047303,0.392955563364732,0.392955563364732,0.612563545692464,14.9973744563115,406.812540047303,0.392955563364732,0.168217604414998,14.9973744563115,85.9836833776427,0.648,0.65825,0.999,0.65825,0.641493549735352,0.870244436635268,68.8920548317977,33.0692885921402,"match","overshoot","pospos",0.870244436635268,68.8920548317977,33.0692885921402,"match","overshoot","pospos"
"A7_P1 Gastropacha_quercifolia 1973 2010 LAT LE","A7_P1","LAT","LE","Gastropacha_quercifolia",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Lasiocampidae","North hemisphere",0.141096490816609,0.124131391712774,0.124131391712774,0.371357934310192,28.3862811576483,141.096490816609,0.124131391712774,0.0980020613820638,28.3862811576483,80.2375147161389,0.585,0.597416666666667,0.982,0.597416666666667,0.334263469941343,-0.124131391712774,-Inf,-4.71699288508541,"match","lag","pospos",-0.124131391712774,-Inf,-4.71699288508541,"match","lag","pospos"
"A7_P1 Hadena_irregularis 1973 2010 LAT LE","A7_P1","LAT","LE","Hadena_irregularis",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.488918302792813,0.469226032002987,0.469226032002987,0.346362424522811,16.3168359878661,488.918302792813,0.469226032002987,0.096878140334211,16.3168359878661,84.6261438498958,0.392666666666667,0.479666666666667,0.979,0.479666666666667,1.35472556715541,-0.469226032002987,-Inf,-17.8305892161135,"match","lag","pospos",-0.469226032002987,-Inf,-17.8305892161135,"match","lag","pospos"
"A7_P1 Hydraecia_petasitis 1973 2010 LAT LE","A7_P1","LAT","LE","Hydraecia_petasitis",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,7.7368,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.474459682781578,0.471012808493153,0.471012808493154,0.549628098575484,6.91057157817544,474.459682781578,0.471012808493153,0.171661712086028,6.91057157817544,77.8926969105691,0.478833333333333,0.5125,0.994,0.5125,0.856966391845532,7.26578719150685,93.9120462142856,276.09991327726,"match","overshoot","pospos",7.26578719150685,93.9120462142856,276.09991327726,"match","overshoot","pospos"
"A7_P1 Hypomecis_roboraria 1973 2010 LAT LE","A7_P1","LAT","LE","Hypomecis_roboraria",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,3.7632,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Geometridae","North hemisphere",0.233107350347587,0.219307003838027,0.219307003838027,0.278691635416782,19.8139409240369,233.107350347587,0.219307003838027,0.0647626856072387,19.8139409240369,86.74468488847,0.524583333333333,0.5305,0.999,0.5305,0.786916347561183,3.54389299616197,94.1723266412089,134.667933854155,"match","overshoot","pospos",3.54389299616197,94.1723266412089,134.667933854155,"match","overshoot","pospos"
"A7_P1 Lacanobia_splendens 1973 2010 LAT LE","A7_P1","LAT","LE","Lacanobia_splendens",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,7.8684,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.182940108151761,0.169978948848283,0.169978948848283,0.622656195879011,338.302825702373,182.940108151761,0.169978948848283,0.200638937255135,338.302825702373,84.5831274376417,0.533833333333333,0.55125,0.962,0.55125,0.272990054500818,7.69842105115172,97.8397266426684,292.539999943765,"match","overshoot","pospos",7.69842105115172,97.8397266426684,292.539999943765,"match","overshoot","pospos"
"A7_P1 Lithostege_farinata 1973 2010 LAT LE","A7_P1","LAT","LE","Lithostege_farinata",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Geometridae","North hemisphere",0.0341705512825471,0.0288301180647766,0.0288301180647766,0.118152157864541,327.534242239141,34.1705512825471,0.0288301180647766,0.0307567237287175,327.534242239141,85.3442894822533,0.381916666666667,0.511833333333333,0.945,0.511833333333333,0.244008392109349,-0.0288301180647766,-Inf,-1.09554448646151,"match","lag","pospos",-0.0288301180647766,-Inf,-1.09554448646151,"match","lag","pospos"
"A7_P1 Lygephila_viciae 1973 2010 LAT LE","A7_P1","LAT","LE","Lygephila_viciae",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,1.2632,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Erebidae","North hemisphere",0.381481965558694,0.349155135205079,0.349155135205079,0.499153581965243,23.7573406042517,381.481965558694,0.349155135205079,0.151273210624457,23.7573406042517,92.1492918061418,0.55175,0.572583333333333,0.983,0.572583333333333,0.699494399760496,0.914044864794921,72.3594731471597,34.733704862207,"match","overshoot","pospos",0.914044864794921,72.3594731471597,34.733704862207,"match","overshoot","pospos"
"A7_P1 Meganola_strigula 1973 2010 LAT LE","A7_P1","LAT","LE","Meganola_strigula",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0.1053,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Nolidae","North hemisphere",0.71556749388018,0.715565501230156,0.715565501230156,0.657943009739751,0.135215956163223,715.56749388018,0.715565501230156,0.192271982749813,0.135215956163223,86.2317698130697,0.51775,0.539416666666667,0.992,0.539416666666667,1.08757976091759,-0.610265501230156,-579.549383884289,-23.1900890467459,"match","lag","pospos",-0.610265501230156,-579.549383884289,-23.1900890467459,"match","lag","pospos"
"A7_P1 Mythimna_pudorina 1973 2010 LAT LE","A7_P1","LAT","LE","Mythimna_pudorina",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0.2895,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.130856201020453,-0.00114479131867531,-0.00114479131867554,0.417875675534869,269.498743298482,130.856201020453,-0.00114479131867531,0.118749853894484,269.498743298482,90.3346999030773,0.677916666666667,0.687833333333333,0.995,0.687833333333333,0.00273955002815134,0.290644791318675,100.395437415777,11.0445020701097,"mismatch","misalignment","posneg",0.290644791318675,100.395437415777,11.0445020701097,"mismatch","misalignment","posneg"
"A7_P1 Mythimna_straminea 1973 2010 LAT LE","A7_P1","LAT","LE","Mythimna_straminea",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,0.1053,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Noctuidae","North hemisphere",0.691877945276014,0.675060822212534,0.675060822212534,0.724754448299514,12.6585034851017,691.877945276014,0.675060822212534,0.207834203414311,12.6585034851017,80.2471320127626,0.621083333333333,0.626833333333333,0.993,0.626833333333333,0.931433844657903,-0.569760822212534,-541.083401911238,-21.6509112440763,"match","lag","pospos",-0.569760822212534,-541.083401911238,-21.6509112440763,"match","lag","pospos"
"A7_P1 Narraga_fasciolaria 1973 2010 LAT LE","A7_P1","LAT","LE","Narraga_fasciolaria",1973,2010,"very_large",2,"TWO","Survey-Resurvey","occurrence","Raw",38,3.5,"km/year",446026.13,1276.02,"Ter","Animalia","Arthropoda","Insecta","Geometridae","North hemisphere",0.26825559967634,0.257986613012055,0.257986613012055,0.336036879050055,15.9045825723157,268.25559967634,0.257986613012055,0.0929494454978198,15.9045825723157,93.3549618990021,0.312083333333333,0.551166666666667,0.956,0.551166666666667,0.767733034961398,3.24201338698794,92.6289539139413,123.196508705542,"match","overshoot","pospos",3.24201338698794,92.6289539139413,123.196508705542,"match","overshoot","pospos"
